data,regiao,precipitacao_mm,temperatura_media_c,temperatura_max_c
2016-11-16,Uberlandia-MG (Milho),1.54,23.84,29.29
2016-11-17,Uberlandia-MG (Milho),3.91,23.1,27.1
2016-11-18,Uberlandia-MG (Milho),2.35,22.91,28.21
2016-11-19,Uberlandia-MG (Milho),0.01,20.55,27.55
2016-11-20,Uberlandia-MG (Milho),0.0,21.13,28.86
2016-11-21,Uberlandia-MG (Milho),4.3,21.82,26.78
2016-11-22,Uberlandia-MG (Milho),12.64,22.35,25.65
2016-11-23,Uberlandia-MG (Milho),3.72,22.17,25.53
2016-11-24,Uberlandia-MG (Milho),0.8,23.53,27.75
2016-11-25,Uberlandia-MG (Milho),0.33,24.26,29.7
2016-11-26,Uberlandia-MG (Milho),6.92,24.17,28.97
2016-11-27,Uberlandia-MG (Milho),7.92,23.43,27.52
2016-11-28,Uberlandia-MG (Milho),13.82,22.79,25.88
2016-11-29,Uberlandia-MG (Milho),7.92,22.49,26.17
2016-11-30,Uberlandia-MG (Milho),7.23,22.98,28.0
2016-12-01,Uberlandia-MG (Milho),14.72,21.72,26.56
2016-12-02,Uberlandia-MG (Milho),0.37,23.72,28.87
2016-12-03,Uberlandia-MG (Milho),5.94,23.6,27.71
2016-12-04,Uberlandia-MG (Milho),6.76,22.8,26.81
2016-12-05,Uberlandia-MG (Milho),10.46,23.72,28.26
2016-12-06,Uberlandia-MG (Milho),4.68,24.13,28.2
2016-12-07,Uberlandia-MG (Milho),6.08,23.31,26.52
2016-12-08,Uberlandia-MG (Milho),1.95,23.33,27.31
2016-12-09,Uberlandia-MG (Milho),6.04,23.15,27.18
2016-12-10,Uberlandia-MG (Milho),7.26,22.92,26.22
2016-12-11,Uberlandia-MG (Milho),9.66,23.51,27.74
2016-12-12,Uberlandia-MG (Milho),2.67,23.74,27.56
2016-12-13,Uberlandia-MG (Milho),21.63,23.08,26.06
2016-12-14,Uberlandia-MG (Milho),21.01,22.59,25.09
2016-12-15,Uberlandia-MG (Milho),25.82,22.11,26.36
2016-12-16,Uberlandia-MG (Milho),0.77,20.8,25.87
2016-12-17,Uberlandia-MG (Milho),0.31,20.75,24.84
2016-12-18,Uberlandia-MG (Milho),0.31,21.76,26.33
2016-12-19,Uberlandia-MG (Milho),0.29,21.9,26.64
2016-12-20,Uberlandia-MG (Milho),0.63,22.14,26.6
2016-12-21,Uberlandia-MG (Milho),1.22,22.57,27.27
2016-12-22,Uberlandia-MG (Milho),0.25,23.12,27.57
2016-12-23,Uberlandia-MG (Milho),0.16,23.96,28.5
2016-12-24,Uberlandia-MG (Milho),0.35,24.39,28.69
2016-12-25,Uberlandia-MG (Milho),4.52,25.36,30.36
2016-12-26,Uberlandia-MG (Milho),2.61,24.23,29.13
2016-12-27,Uberlandia-MG (Milho),2.47,25.23,30.69
2016-12-28,Uberlandia-MG (Milho),5.08,25.1,29.69
2016-12-29,Uberlandia-MG (Milho),10.09,24.47,30.17
2016-12-30,Uberlandia-MG (Milho),5.02,23.99,29.52
2016-12-31,Uberlandia-MG (Milho),0.21,25.11,29.74
2017-01-01,Uberlandia-MG (Milho),0.09,25.15,30.85
2017-01-02,Uberlandia-MG (Milho),2.48,25.17,30.35
2017-01-03,Uberlandia-MG (Milho),3.47,26.23,31.37
2017-01-04,Uberlandia-MG (Milho),5.18,23.9,28.1
2017-01-05,Uberlandia-MG (Milho),0.62,24.49,29.15
2017-01-06,Uberlandia-MG (Milho),2.14,24.92,29.65
2017-01-07,Uberlandia-MG (Milho),1.77,25.14,30.39
2017-01-08,Uberlandia-MG (Milho),1.46,26.23,32.0
2017-01-09,Uberlandia-MG (Milho),0.91,25.13,30.28
2017-01-10,Uberlandia-MG (Milho),6.04,23.18,27.07
2017-01-11,Uberlandia-MG (Milho),1.84,23.04,27.13
2017-01-12,Uberlandia-MG (Milho),3.35,24.2,30.45
2017-01-13,Uberlandia-MG (Milho),13.86,22.94,25.88
2017-01-14,Uberlandia-MG (Milho),7.56,21.91,24.78
2017-01-15,Uberlandia-MG (Milho),13.65,21.53,24.54
2017-01-16,Uberlandia-MG (Milho),8.66,21.84,25.88
2017-01-17,Uberlandia-MG (Milho),5.5,21.81,25.76
2017-01-18,Uberlandia-MG (Milho),17.72,21.43,24.27
2017-01-19,Uberlandia-MG (Milho),10.8,21.91,26.17
2017-01-20,Uberlandia-MG (Milho),8.7,22.15,25.63
2017-01-21,Uberlandia-MG (Milho),2.63,21.98,26.5
2017-01-22,Uberlandia-MG (Milho),10.92,21.83,25.83
2017-01-23,Uberlandia-MG (Milho),8.77,21.58,25.35
2017-01-24,Uberlandia-MG (Milho),1.37,22.7,27.49
2017-01-25,Uberlandia-MG (Milho),12.47,22.31,25.47
2017-01-26,Uberlandia-MG (Milho),7.65,22.16,26.34
2017-01-27,Uberlandia-MG (Milho),6.62,23.2,27.22
2017-01-28,Uberlandia-MG (Milho),0.2,23.78,29.21
2017-01-29,Uberlandia-MG (Milho),0.02,23.27,29.18
2017-01-30,Uberlandia-MG (Milho),1.62,23.83,29.02
2017-01-31,Uberlandia-MG (Milho),9.81,22.35,25.92
2017-02-01,Uberlandia-MG (Milho),5.07,20.91,24.11
2017-02-02,Uberlandia-MG (Milho),3.02,22.13,26.43
2017-02-03,Uberlandia-MG (Milho),4.78,22.78,26.7
2017-02-04,Uberlandia-MG (Milho),13.22,23.05,26.74
2017-02-05,Uberlandia-MG (Milho),18.5,23.98,28.02
2017-02-06,Uberlandia-MG (Milho),10.17,23.87,28.01
2017-02-07,Uberlandia-MG (Milho),11.21,23.83,27.74
2017-02-08,Uberlandia-MG (Milho),6.55,23.85,28.24
2017-02-09,Uberlandia-MG (Milho),2.58,23.41,28.57
2017-02-10,Uberlandia-MG (Milho),0.34,23.66,28.34
2017-02-11,Uberlandia-MG (Milho),2.04,22.41,25.95
2017-02-12,Uberlandia-MG (Milho),1.67,22.65,26.34
2017-02-13,Uberlandia-MG (Milho),0.05,22.59,26.98
2017-02-14,Uberlandia-MG (Milho),0.0,22.15,27.55
2017-02-15,Uberlandia-MG (Milho),0.01,22.01,28.1
2017-02-16,Uberlandia-MG (Milho),0.01,22.35,26.28
2017-02-17,Uberlandia-MG (Milho),0.34,22.7,27.89
2017-02-18,Uberlandia-MG (Milho),9.37,23.32,29.33
2017-02-19,Uberlandia-MG (Milho),2.26,24.19,29.56
2017-02-20,Uberlandia-MG (Milho),0.0,23.81,29.9
2017-02-21,Uberlandia-MG (Milho),0.0,23.83,29.42
2017-02-22,Uberlandia-MG (Milho),0.01,23.62,28.72
2017-02-23,Uberlandia-MG (Milho),0.2,23.72,28.89
2017-02-24,Uberlandia-MG (Milho),3.88,23.44,28.67
2017-02-25,Uberlandia-MG (Milho),31.72,21.06,24.37
2017-02-26,Uberlandia-MG (Milho),6.73,21.35,26.13
2017-02-27,Uberlandia-MG (Milho),5.37,21.56,25.73
2017-02-28,Uberlandia-MG (Milho),4.14,22.04,26.41
2017-03-01,Uberlandia-MG (Milho),4.09,22.45,27.0
2017-03-02,Uberlandia-MG (Milho),1.25,22.86,27.41
2017-03-03,Uberlandia-MG (Milho),11.75,22.95,27.18
2017-03-04,Uberlandia-MG (Milho),13.9,23.09,26.68
2017-03-05,Uberlandia-MG (Milho),9.58,22.1,25.52
2017-03-06,Uberlandia-MG (Milho),1.1,23.07,27.67
2017-03-07,Uberlandia-MG (Milho),0.74,24.95,30.22
2017-03-08,Uberlandia-MG (Milho),0.66,24.37,29.35
2017-03-09,Uberlandia-MG (Milho),9.54,23.96,28.43
2017-03-10,Uberlandia-MG (Milho),15.36,24.47,28.78
2017-03-11,Uberlandia-MG (Milho),1.55,23.82,28.62
2017-03-12,Uberlandia-MG (Milho),0.0,23.98,29.23
2017-03-13,Uberlandia-MG (Milho),0.71,24.46,29.73
2017-03-14,Uberlandia-MG (Milho),0.18,24.15,30.06
2017-03-15,Uberlandia-MG (Milho),0.49,23.08,27.9
2017-03-16,Uberlandia-MG (Milho),0.02,23.08,28.7
2017-03-17,Uberlandia-MG (Milho),0.11,24.65,29.8
2017-03-18,Uberlandia-MG (Milho),2.68,24.45,29.99
2017-03-19,Uberlandia-MG (Milho),12.85,22.6,26.23
2017-03-20,Uberlandia-MG (Milho),5.56,22.6,28.29
2017-03-21,Uberlandia-MG (Milho),3.28,22.52,28.1
2017-03-22,Uberlandia-MG (Milho),1.83,22.9,28.93
2017-03-23,Uberlandia-MG (Milho),0.12,23.33,28.48
2017-03-24,Uberlandia-MG (Milho),0.0,24.09,28.6
2017-03-25,Uberlandia-MG (Milho),1.37,24.42,29.23
2017-03-26,Uberlandia-MG (Milho),4.08,24.12,29.17
2017-03-27,Uberlandia-MG (Milho),5.82,22.68,26.54
2017-03-28,Uberlandia-MG (Milho),1.54,22.58,27.89
2017-03-29,Uberlandia-MG (Milho),0.23,22.28,28.25
2017-03-30,Uberlandia-MG (Milho),0.01,22.36,28.48
2017-03-31,Uberlandia-MG (Milho),0.0,22.43,28.77
2017-04-01,Uberlandia-MG (Milho),0.01,21.76,28.04
2017-04-02,Uberlandia-MG (Milho),0.0,22.09,28.27
2017-04-03,Uberlandia-MG (Milho),0.01,22.76,28.89
2017-04-04,Uberlandia-MG (Milho),0.0,22.84,29.51
2017-04-05,Uberlandia-MG (Milho),0.39,24.0,30.24
2017-04-06,Uberlandia-MG (Milho),4.01,23.2,26.58
2017-04-07,Uberlandia-MG (Milho),4.4,23.54,28.53
2017-04-08,Uberlandia-MG (Milho),4.14,23.63,28.45
2017-04-09,Uberlandia-MG (Milho),0.71,24.36,30.14
2017-04-10,Uberlandia-MG (Milho),0.1,24.76,30.61
2017-04-11,Uberlandia-MG (Milho),0.06,24.63,30.45
2017-04-12,Uberlandia-MG (Milho),3.58,23.8,29.22
2017-04-13,Uberlandia-MG (Milho),2.51,23.42,29.02
2017-04-14,Uberlandia-MG (Milho),0.56,23.79,29.87
2017-04-15,Uberlandia-MG (Milho),0.0,23.92,30.52
2017-04-16,Uberlandia-MG (Milho),0.0,23.65,29.97
2017-04-17,Uberlandia-MG (Milho),0.09,23.71,30.59
2017-04-18,Uberlandia-MG (Milho),1.31,24.16,30.72
2017-04-19,Uberlandia-MG (Milho),0.53,23.01,28.39
2017-04-20,Uberlandia-MG (Milho),1.87,23.66,29.9
2017-04-21,Uberlandia-MG (Milho),9.71,21.86,26.18
2017-04-22,Uberlandia-MG (Milho),0.86,20.51,26.37
2017-04-23,Uberlandia-MG (Milho),0.0,20.2,28.35
2017-04-24,Uberlandia-MG (Milho),0.0,21.94,29.11
2017-04-25,Uberlandia-MG (Milho),0.01,23.25,28.86
2017-04-26,Uberlandia-MG (Milho),7.16,22.51,26.26
2017-04-27,Uberlandia-MG (Milho),3.19,21.97,26.05
2017-04-28,Uberlandia-MG (Milho),2.31,22.27,28.46
2017-04-29,Uberlandia-MG (Milho),6.39,22.6,28.18
2017-04-30,Uberlandia-MG (Milho),1.74,21.98,27.28
2017-05-01,Uberlandia-MG (Milho),0.0,21.25,27.04
2017-05-02,Uberlandia-MG (Milho),0.58,21.43,27.29
2017-05-03,Uberlandia-MG (Milho),0.34,20.96,27.2
2017-05-04,Uberlandia-MG (Milho),0.0,21.63,27.65
2017-05-05,Uberlandia-MG (Milho),2.95,21.92,27.84
2017-05-06,Uberlandia-MG (Milho),3.34,21.08,27.42
2017-05-07,Uberlandia-MG (Milho),0.0,21.11,28.23
2017-05-08,Uberlandia-MG (Milho),0.0,20.96,27.99
2017-05-09,Uberlandia-MG (Milho),0.0,20.12,28.32
2017-05-10,Uberlandia-MG (Milho),0.0,20.4,28.75
2017-05-11,Uberlandia-MG (Milho),0.0,21.52,28.56
2017-05-12,Uberlandia-MG (Milho),0.0,21.5,28.2
2017-05-13,Uberlandia-MG (Milho),0.0,22.37,28.68
2017-05-14,Uberlandia-MG (Milho),0.67,22.37,28.85
2017-05-15,Uberlandia-MG (Milho),3.38,22.45,27.99
2017-05-16,Uberlandia-MG (Milho),5.72,22.82,27.77
2017-05-17,Uberlandia-MG (Milho),0.1,22.76,28.74
2017-05-18,Uberlandia-MG (Milho),6.47,21.58,26.57
2017-05-19,Uberlandia-MG (Milho),10.48,21.05,25.71
2017-05-20,Uberlandia-MG (Milho),32.0,21.01,24.07
2017-05-21,Uberlandia-MG (Milho),0.18,21.44,26.01
2017-05-22,Uberlandia-MG (Milho),3.24,21.97,26.55
2017-05-23,Uberlandia-MG (Milho),0.83,22.32,27.29
2017-05-24,Uberlandia-MG (Milho),0.08,21.54,26.25
2017-05-25,Uberlandia-MG (Milho),0.01,21.17,27.01
2017-05-26,Uberlandia-MG (Milho),0.01,21.55,27.07
2017-05-27,Uberlandia-MG (Milho),0.01,21.14,26.19
2017-05-28,Uberlandia-MG (Milho),0.0,20.17,26.4
2017-05-29,Uberlandia-MG (Milho),0.0,20.36,26.45
2017-05-30,Uberlandia-MG (Milho),0.0,20.06,26.23
2017-05-31,Uberlandia-MG (Milho),0.0,20.12,25.94
2017-06-01,Uberlandia-MG (Milho),0.0,20.59,26.51
2017-06-02,Uberlandia-MG (Milho),0.0,19.41,25.83
2017-06-03,Uberlandia-MG (Milho),0.0,20.83,28.23
2017-06-04,Uberlandia-MG (Milho),0.0,21.61,28.78
2017-06-05,Uberlandia-MG (Milho),0.0,21.49,28.58
2017-06-06,Uberlandia-MG (Milho),0.0,22.03,29.0
2017-06-07,Uberlandia-MG (Milho),0.0,21.19,29.06
2017-06-08,Uberlandia-MG (Milho),0.0,21.64,28.89
2017-06-09,Uberlandia-MG (Milho),0.0,21.28,28.29
2017-06-10,Uberlandia-MG (Milho),0.0,16.55,24.88
2017-06-11,Uberlandia-MG (Milho),0.0,18.43,27.41
2017-06-12,Uberlandia-MG (Milho),1.39,20.12,27.6
2017-06-13,Uberlandia-MG (Milho),0.21,21.55,28.38
2017-06-14,Uberlandia-MG (Milho),0.8,21.24,28.25
2017-06-15,Uberlandia-MG (Milho),0.04,20.3,27.56
2017-06-16,Uberlandia-MG (Milho),0.01,19.34,26.5
2017-06-17,Uberlandia-MG (Milho),0.0,19.24,26.89
2017-06-18,Uberlandia-MG (Milho),0.0,19.47,26.63
2017-06-19,Uberlandia-MG (Milho),0.0,19.89,26.82
2017-06-20,Uberlandia-MG (Milho),0.0,19.89,26.97
2017-06-21,Uberlandia-MG (Milho),0.0,19.54,27.09
2017-06-22,Uberlandia-MG (Milho),0.0,18.7,25.04
2017-06-23,Uberlandia-MG (Milho),0.0,18.7,25.72
2017-06-24,Uberlandia-MG (Milho),0.0,18.15,25.57
2017-06-25,Uberlandia-MG (Milho),0.0,17.76,25.17
2017-06-26,Uberlandia-MG (Milho),0.0,18.05,25.46
2017-06-27,Uberlandia-MG (Milho),0.0,17.92,25.21
2017-06-28,Uberlandia-MG (Milho),0.0,18.9,25.79
2017-06-29,Uberlandia-MG (Milho),0.0,18.76,25.76
2017-06-30,Uberlandia-MG (Milho),0.0,18.62,26.23
2017-07-01,Uberlandia-MG (Milho),0.0,18.87,26.54
2017-07-02,Uberlandia-MG (Milho),0.0,18.45,25.7
2017-07-03,Uberlandia-MG (Milho),0.0,16.55,23.78
2017-07-04,Uberlandia-MG (Milho),0.0,14.63,21.96
2017-07-05,Uberlandia-MG (Milho),0.0,14.82,22.44
2017-07-06,Uberlandia-MG (Milho),0.0,16.64,23.9
2017-07-07,Uberlandia-MG (Milho),0.0,17.77,24.81
2017-07-08,Uberlandia-MG (Milho),0.0,16.92,22.5
2017-07-09,Uberlandia-MG (Milho),0.0,17.27,25.14
2017-07-10,Uberlandia-MG (Milho),0.0,17.94,25.77
2017-07-11,Uberlandia-MG (Milho),0.0,18.94,26.37
2017-07-12,Uberlandia-MG (Milho),0.0,18.84,26.95
2017-07-13,Uberlandia-MG (Milho),0.0,18.58,26.65
2017-07-14,Uberlandia-MG (Milho),0.0,18.03,26.16
2017-07-15,Uberlandia-MG (Milho),0.0,17.82,25.58
2017-07-16,Uberlandia-MG (Milho),0.0,17.68,25.27
2017-07-17,Uberlandia-MG (Milho),0.0,19.12,26.27
2017-07-18,Uberlandia-MG (Milho),0.0,16.25,23.94
2017-07-19,Uberlandia-MG (Milho),0.0,17.26,25.77
2017-07-20,Uberlandia-MG (Milho),0.0,19.69,26.2
2017-07-21,Uberlandia-MG (Milho),0.0,20.3,27.08
2017-07-22,Uberlandia-MG (Milho),0.0,20.42,27.94
2017-07-23,Uberlandia-MG (Milho),0.0,19.21,27.52
2017-07-24,Uberlandia-MG (Milho),0.0,18.35,26.56
2017-07-25,Uberlandia-MG (Milho),0.0,19.1,27.05
2017-07-26,Uberlandia-MG (Milho),0.0,18.36,26.62
2017-07-27,Uberlandia-MG (Milho),0.0,17.55,25.99
2017-07-28,Uberlandia-MG (Milho),0.0,18.31,26.64
2017-07-29,Uberlandia-MG (Milho),0.0,18.6,26.46
2017-07-30,Uberlandia-MG (Milho),0.0,17.77,25.23
2017-07-31,Uberlandia-MG (Milho),0.0,17.17,24.94
2017-08-01,Uberlandia-MG (Milho),0.0,17.54,25.54
2017-08-02,Uberlandia-MG (Milho),0.0,19.98,27.91
2017-08-03,Uberlandia-MG (Milho),0.0,19.98,29.15
2017-08-04,Uberlandia-MG (Milho),0.0,18.01,26.23
2017-08-05,Uberlandia-MG (Milho),0.0,18.35,27.24
2017-08-06,Uberlandia-MG (Milho),0.0,20.27,28.44
2017-08-07,Uberlandia-MG (Milho),0.0,21.06,28.95
2017-08-08,Uberlandia-MG (Milho),0.0,23.08,30.35
2017-08-09,Uberlandia-MG (Milho),0.0,23.5,31.22
2017-08-10,Uberlandia-MG (Milho),0.0,24.03,32.38
2017-08-11,Uberlandia-MG (Milho),0.0,22.78,31.79
2017-08-12,Uberlandia-MG (Milho),0.0,22.66,30.9
2017-08-13,Uberlandia-MG (Milho),0.0,23.84,31.87
2017-08-14,Uberlandia-MG (Milho),0.0,24.22,32.12
2017-08-15,Uberlandia-MG (Milho),0.0,24.65,32.74
2017-08-16,Uberlandia-MG (Milho),0.0,23.63,30.83
2017-08-17,Uberlandia-MG (Milho),0.09,23.65,31.46
2017-08-18,Uberlandia-MG (Milho),0.03,23.25,30.8
2017-08-19,Uberlandia-MG (Milho),0.03,22.74,30.04
2017-08-20,Uberlandia-MG (Milho),0.04,23.77,33.36
2017-08-21,Uberlandia-MG (Milho),0.1,21.07,26.2
2017-08-22,Uberlandia-MG (Milho),0.0,21.94,28.82
2017-08-23,Uberlandia-MG (Milho),0.0,22.28,29.63
2017-08-24,Uberlandia-MG (Milho),0.0,21.73,29.56
2017-08-25,Uberlandia-MG (Milho),0.0,21.65,29.58
2017-08-26,Uberlandia-MG (Milho),0.0,22.27,30.63
2017-08-27,Uberlandia-MG (Milho),0.0,23.33,31.62
2017-08-28,Uberlandia-MG (Milho),0.0,23.34,32.51
2017-08-29,Uberlandia-MG (Milho),0.0,23.32,32.5
2017-08-30,Uberlandia-MG (Milho),0.0,24.85,33.4
2017-08-31,Uberlandia-MG (Milho),0.0,24.85,34.33
2017-09-01,Uberlandia-MG (Milho),0.0,23.82,32.35
2017-09-02,Uberlandia-MG (Milho),0.0,22.73,30.82
2017-09-03,Uberlandia-MG (Milho),0.0,20.98,29.78
2017-09-04,Uberlandia-MG (Milho),0.0,20.36,29.74
2017-09-05,Uberlandia-MG (Milho),0.0,20.42,29.55
2017-09-06,Uberlandia-MG (Milho),0.0,21.96,31.32
2017-09-07,Uberlandia-MG (Milho),0.0,23.26,32.16
2017-09-08,Uberlandia-MG (Milho),0.0,23.32,32.29
2017-09-09,Uberlandia-MG (Milho),0.0,22.92,32.14
2017-09-10,Uberlandia-MG (Milho),0.0,23.25,31.71
2017-09-11,Uberlandia-MG (Milho),0.0,24.48,33.08
2017-09-12,Uberlandia-MG (Milho),0.0,24.39,33.3
2017-09-13,Uberlandia-MG (Milho),0.0,23.23,31.92
2017-09-14,Uberlandia-MG (Milho),0.0,23.55,32.38
2017-09-15,Uberlandia-MG (Milho),0.0,23.97,32.84
2017-09-16,Uberlandia-MG (Milho),0.0,23.67,32.78
2017-09-17,Uberlandia-MG (Milho),0.0,23.5,32.56
2017-09-18,Uberlandia-MG (Milho),0.0,24.03,32.67
2017-09-19,Uberlandia-MG (Milho),0.0,24.67,32.99
2017-09-20,Uberlandia-MG (Milho),0.0,24.46,32.7
2017-09-21,Uberlandia-MG (Milho),0.0,24.15,32.01
2017-09-22,Uberlandia-MG (Milho),0.0,23.84,31.26
2017-09-23,Uberlandia-MG (Milho),0.0,24.41,32.57
2017-09-24,Uberlandia-MG (Milho),0.0,24.97,32.41
2017-09-25,Uberlandia-MG (Milho),0.0,24.56,32.01
2017-09-26,Uberlandia-MG (Milho),0.0,24.04,31.83
2017-09-27,Uberlandia-MG (Milho),0.0,24.79,31.16
2017-09-28,Uberlandia-MG (Milho),0.0,26.23,34.21
2017-09-29,Uberlandia-MG (Milho),4.53,26.24,33.2
2017-09-30,Uberlandia-MG (Milho),19.85,21.32,24.86
2017-10-01,Uberlandia-MG (Milho),0.71,23.82,31.38
2017-10-02,Uberlandia-MG (Milho),12.71,24.19,31.49
2017-10-03,Uberlandia-MG (Milho),21.98,19.49,26.37
2017-10-04,Uberlandia-MG (Milho),0.01,20.43,26.59
2017-10-05,Uberlandia-MG (Milho),1.64,23.54,31.48
2017-10-06,Uberlandia-MG (Milho),0.04,23.85,31.66
2017-10-07,Uberlandia-MG (Milho),0.0,24.34,32.25
2017-10-08,Uberlandia-MG (Milho),0.0,24.54,32.12
2017-10-09,Uberlandia-MG (Milho),0.0,25.29,33.22
2017-10-10,Uberlandia-MG (Milho),0.1,26.49,34.01
2017-10-11,Uberlandia-MG (Milho),0.07,26.33,34.24
2017-10-12,Uberlandia-MG (Milho),0.0,26.25,34.8
2017-10-13,Uberlandia-MG (Milho),0.03,26.09,34.83
2017-10-14,Uberlandia-MG (Milho),0.0,27.75,35.9
2017-10-15,Uberlandia-MG (Milho),0.0,29.24,37.31
2017-10-16,Uberlandia-MG (Milho),0.0,28.82,36.36
2017-10-17,Uberlandia-MG (Milho),0.0,27.49,34.26
2017-10-18,Uberlandia-MG (Milho),0.0,26.27,33.76
2017-10-19,Uberlandia-MG (Milho),0.0,25.29,33.37
2017-10-20,Uberlandia-MG (Milho),0.02,27.35,35.8
2017-10-21,Uberlandia-MG (Milho),0.11,28.5,33.7
2017-10-22,Uberlandia-MG (Milho),0.3,27.04,33.98
2017-10-23,Uberlandia-MG (Milho),0.85,24.34,28.4
2017-10-24,Uberlandia-MG (Milho),2.85,24.7,31.78
2017-10-25,Uberlandia-MG (Milho),0.04,27.59,36.16
2017-10-26,Uberlandia-MG (Milho),0.39,27.27,32.92
2017-10-27,Uberlandia-MG (Milho),21.17,27.61,35.92
2017-10-28,Uberlandia-MG (Milho),10.76,22.62,26.07
2017-10-29,Uberlandia-MG (Milho),9.84,21.66,25.01
2017-10-30,Uberlandia-MG (Milho),3.73,24.04,29.22
2017-10-31,Uberlandia-MG (Milho),30.43,23.29,28.31
2017-11-01,Uberlandia-MG (Milho),14.28,22.64,27.75
2017-11-02,Uberlandia-MG (Milho),0.14,22.78,28.12
2017-11-03,Uberlandia-MG (Milho),10.69,23.06,28.04
2017-11-04,Uberlandia-MG (Milho),28.51,22.4,25.97
2017-11-05,Uberlandia-MG (Milho),14.3,22.8,25.75
2017-11-06,Uberlandia-MG (Milho),0.86,22.98,26.91
2017-11-07,Uberlandia-MG (Milho),0.92,22.58,26.67
2017-11-08,Uberlandia-MG (Milho),3.71,22.39,27.45
2017-11-09,Uberlandia-MG (Milho),0.31,22.15,25.88
2017-11-10,Uberlandia-MG (Milho),8.2,21.36,24.19
2017-11-11,Uberlandia-MG (Milho),17.06,22.23,26.17
2017-11-12,Uberlandia-MG (Milho),0.88,22.67,28.49
2017-11-13,Uberlandia-MG (Milho),0.0,21.17,28.93
2017-11-14,Uberlandia-MG (Milho),0.0,22.75,30.16
2017-11-15,Uberlandia-MG (Milho),0.0,23.22,28.59
2017-11-16,Uberlandia-MG (Milho),0.15,23.49,28.76
2017-11-17,Uberlandia-MG (Milho),0.4,23.25,28.17
2017-11-18,Uberlandia-MG (Milho),5.08,23.12,28.25
2017-11-19,Uberlandia-MG (Milho),5.71,22.16,26.41
2017-11-20,Uberlandia-MG (Milho),5.16,22.7,26.65
2017-11-21,Uberlandia-MG (Milho),21.73,23.16,27.46
2017-11-22,Uberlandia-MG (Milho),37.91,22.63,26.32
2017-11-23,Uberlandia-MG (Milho),2.62,24.07,28.66
2017-11-24,Uberlandia-MG (Milho),2.83,24.47,29.58
2017-11-25,Uberlandia-MG (Milho),15.2,24.01,28.72
2017-11-26,Uberlandia-MG (Milho),8.1,21.94,24.5
2017-11-27,Uberlandia-MG (Milho),13.31,22.51,27.0
2017-11-28,Uberlandia-MG (Milho),4.97,24.25,28.95
2017-11-29,Uberlandia-MG (Milho),5.96,24.52,30.07
2017-11-30,Uberlandia-MG (Milho),3.98,22.51,26.17
2017-12-01,Uberlandia-MG (Milho),36.22,22.22,26.8
2017-12-02,Uberlandia-MG (Milho),9.57,22.98,27.62
2017-12-03,Uberlandia-MG (Milho),9.68,23.59,28.22
2017-12-04,Uberlandia-MG (Milho),19.3,23.99,29.09
2017-12-05,Uberlandia-MG (Milho),17.9,24.04,28.47
2017-12-06,Uberlandia-MG (Milho),12.88,23.76,27.89
2017-12-07,Uberlandia-MG (Milho),12.38,22.49,25.89
2017-12-08,Uberlandia-MG (Milho),7.28,22.94,26.4
2017-12-09,Uberlandia-MG (Milho),2.08,23.85,28.48
2017-12-10,Uberlandia-MG (Milho),0.13,22.75,27.57
2017-12-11,Uberlandia-MG (Milho),1.34,22.4,27.09
2017-12-12,Uberlandia-MG (Milho),0.69,22.76,28.09
2017-12-13,Uberlandia-MG (Milho),0.47,22.66,27.53
2017-12-14,Uberlandia-MG (Milho),0.04,22.64,28.03
2017-12-15,Uberlandia-MG (Milho),9.67,22.88,27.32
2017-12-16,Uberlandia-MG (Milho),7.8,22.1,25.28
2017-12-17,Uberlandia-MG (Milho),2.9,21.79,25.17
2017-12-18,Uberlandia-MG (Milho),0.28,23.2,28.82
2017-12-19,Uberlandia-MG (Milho),2.26,23.46,28.14
2017-12-20,Uberlandia-MG (Milho),0.2,23.1,28.45
2017-12-21,Uberlandia-MG (Milho),2.26,23.45,29.18
2017-12-22,Uberlandia-MG (Milho),10.35,22.28,25.02
2017-12-23,Uberlandia-MG (Milho),1.81,23.38,28.2
2017-12-24,Uberlandia-MG (Milho),0.47,24.57,29.74
2017-12-25,Uberlandia-MG (Milho),1.55,24.7,29.1
2017-12-26,Uberlandia-MG (Milho),2.61,24.7,28.8
2017-12-27,Uberlandia-MG (Milho),2.63,23.1,25.57
2017-12-28,Uberlandia-MG (Milho),1.26,24.42,28.45
2017-12-29,Uberlandia-MG (Milho),3.17,24.91,30.75
2017-12-30,Uberlandia-MG (Milho),12.84,22.51,26.47
2017-12-31,Uberlandia-MG (Milho),2.61,22.37,27.02
2018-01-01,Uberlandia-MG (Milho),6.41,23.18,27.72
2018-01-02,Uberlandia-MG (Milho),12.43,22.86,27.69
2018-01-03,Uberlandia-MG (Milho),8.61,23.1,27.11
2018-01-04,Uberlandia-MG (Milho),11.6,23.29,27.33
2018-01-05,Uberlandia-MG (Milho),31.22,22.59,25.72
2018-01-06,Uberlandia-MG (Milho),16.97,21.7,25.37
2018-01-07,Uberlandia-MG (Milho),24.7,21.12,24.83
2018-01-08,Uberlandia-MG (Milho),14.01,22.01,25.48
2018-01-09,Uberlandia-MG (Milho),1.62,22.67,27.6
2018-01-10,Uberlandia-MG (Milho),0.4,23.15,28.23
2018-01-11,Uberlandia-MG (Milho),4.94,23.2,27.6
2018-01-12,Uberlandia-MG (Milho),1.07,22.12,25.93
